Cód.Item;Descrição;Novo Código de fábrica;Novo Marca;Desc. Marca;Novo Fornecedor;Desc. Fornecedor;Novo Linha/Grupo;Desc. Linha/Grupo
10105;ESCOVA DE AÇO 3 FILEIRAS 1840/3 ATLAS;1840/3;35;ATLAS;8;PINCEIS ATLAS S.A.;30028;ROLOS / TRINCHAS / PINCÉIS / ESPÁTULAS
85062;ESCOVA DE AÇO ECONOMICA 3 FILEIRAS AT1820/3 ATLAS;AT1820/3;35;ATLAS;80000522;ATLAS S.A.;30028;ROLOS / TRINCHAS / PINCÉIS / ESPÁTULAS
83846;ESCOVA DE CARVAO DWP849 220V DEWALT;N394393;800070;DEWALT;11000402;DF ELETROTECNICA COM. MANUT. E LOC. DE EQUIP. ELET. EIRELI;20028;APLICADORES / ADAPTADORES / ENGATES / SUPORTES
24188;ESCOVA DE COCO;RE01;62;SAFIRA;539;SAFIRA COMERCIAL EIRELI-ME;20028;APLICADORES / ADAPTADORES / ENGATES / SUPORTES
83795;ESCOVA FURO RODAS MEDIA VONIXX;2011020;10;VONIXX;425;VONIXX INDUSTRIA E COMERCIO DE POLIDORES LTDA;20011;LINHA DE HIGENIZAÇÃO E ESTÉTICA  AUTOMOTIVA VONIX
84544;ESCOVA FURO RODAS PEPINO VONIXX;2011019;10;VONIXX;425;VONIXX INDUSTRIA E COMERCIO DE POLIDORES LTDA;20011;LINHA DE HIGENIZAÇÃO E ESTÉTICA  AUTOMOTIVA VONIX
24263;ESCOVA LIMPEZA DE PNEUS VONIX;2011023;10;VONIXX;425;VONIXX INDUSTRIA E COMERCIO DE POLIDORES LTDA;20011;LINHA DE HIGENIZAÇÃO E ESTÉTICA  AUTOMOTIVA VONIX
84545;ESCOVA LIMPEZA FURO DE RODAS LONGA VONIXX;2050058;10;VONIXX;425;VONIXX INDUSTRIA E COMERCIO DE POLIDORES LTDA;20011;LINHA DE HIGENIZAÇÃO E ESTÉTICA  AUTOMOTIVA VONIX
84546;ESCOVA P/ LIMPEZA C/ CERDAS MEDIA VONIXX;2050055;10;VONIXX;425;VONIXX INDUSTRIA E COMERCIO DE POLIDORES LTDA;20011;LINHA DE HIGENIZAÇÃO E ESTÉTICA  AUTOMOTIVA VONIX
24294;ESCOVA P/ LIMPEZA DE BOINAS VONIXX;2011085;10;VONIXX;425;VONIXX INDUSTRIA E COMERCIO DE POLIDORES LTDA;20010;BOINAS PARA POLIMENTO
83856;ESCOVA PARA ROUPA;13874;51;START;112;COM.ALVORADA LIMPEZA E DESCARTAVEIS;20028;APLICADORES / ADAPTADORES / ENGATES / SUPORTES
23897;ESCOVA SANITARIA C/ SUPORTE;11988;51;START;112;COM.ALVORADA LIMPEZA E DESCARTAVEIS;999999;GRUPO CONVERSAO
87360;ESFREGÃO LAVA ONIBUS S/ CABO 30CM;25102;100023;RODOBEM;112;COM.ALVORADA LIMPEZA E DESCARTAVEIS;20027;EPI´S
24288;ESM. SINT. AMARELO CATERPILLAR 80.81 BRAZILIAN;200184.24;49;BRAZILIAN;11000391;BRAZILIAN COLOR INDUSTRIA DE TINTAS E VERNIZES LTDA;40001;ESMALTES
85306;ESMALTE BASE AGUA ECOLOGICO - BASE C ESM. ECOLOGICO 3,24 LT;BA 570521932;67;BRASILUX;556;BRASILUX TINTAS TECNICAS LTDA;40001;ESMALTES
85183;ESMALTE BASE AGUA ECOLOGICO - LARANJA 2.5YR6/14 SEGURANCA 3,6LT;BT 570901402;67;BRASILUX;556;BRASILUX TINTAS TECNICAS LTDA;40001;ESMALTES
85446;ESMALTE BASE AGUA ECOLOGICO - PRETO FOSCO 3,6 LT;FO 571500102;67;BRASILUX;556;BRASILUX TINTAS TECNICAS LTDA;40001;ESMALTES
84194;ESMALTE BASE AGUA ECOLOGICO BRANCO BRILHANTE 3,6L BRASILUX;BT 570500702;67;BRASILUX;556;BRASILUX TINTAS TECNICAS LTDA;40001;ESMALTES
84197;ESMALTE BASE AGUA ECOLOGICO BRANCO BRILHANTE 900ML;BT 570500701;67;BRASILUX;556;BRASILUX TINTAS TECNICAS LTDA;40001;ESMALTES
84199;ESMALTE BASE AGUA ECOLOGICO PLATINA 900ML;BT 57.06.036-01;67;BRASILUX;556;BRASILUX TINTAS TECNICAS LTDA;40001;ESMALTES
84904;ESMALTE BASE AGUA ECOLOGICO VERMELHO 3,6L;BT 572300102;67;BRASILUX;556;BRASILUX TINTAS TECNICAS LTDA;40001;ESMALTES
85301;ESMALTE BASE AGUA ECOLOGICO-BASE A 810ML;BA 570521731;67;BRASILUX;556;BRASILUX TINTAS TECNICAS LTDA;40001;ESMALTES
85303;ESMALTE BASE AGUA ECOLOGICO-BASE B 810ML;BA 57.05.218-31;67;BRASILUX;556;BRASILUX TINTAS TECNICAS LTDA;40001;ESMALTES
85305;ESMALTE BASE AGUA ECOLOGICO-BASE C 810ML;BA 570521931;67;BRASILUX;556;BRASILUX TINTAS TECNICAS LTDA;40001;ESMALTES
84195;ESMALTE BASE AGUA ECOLOGICO-PRETO 3,6L;BT 571500102;67;BRASILUX;556;BRASILUX TINTAS TECNICAS LTDA;40001;ESMALTES
84198;ESMALTE BASE AGUA ECOLOGICO-PRETO 900ML;BT 571500101;67;BRASILUX;556;BRASILUX TINTAS TECNICAS LTDA;40001;ESMALTES
84903;ESMALTE BASE AGUA ECOLOGICO-VERMELHO 900ML;BT 572300101;67;BRASILUX;556;BRASILUX TINTAS TECNICAS LTDA;40001;ESMALTES
85302;ESMALTE ECOLOGICO-BASE A 3,24L BRASILUX;BA 570521732;67;BRASILUX;556;BRASILUX TINTAS TECNICAS LTDA;40001;ESMALTES
85304;ESMALTE ECOLOGICO-BASE B 3,24L BRASILUX;BA 570521832;67;BRASILUX;556;BRASILUX TINTAS TECNICAS LTDA;40001;ESMALTES
84196;ESMALTE ECOLOGICO-PLATINA 3,6L BRASILUX;BT 570603602;67;BRASILUX;556;BRASILUX TINTAS TECNICAS LTDA;40001;ESMALTES
87181;ESMALTE EFEITO CROMADO 450ML LAZZURIL;05.20.00692-662;3;SHERWIN WILLIAMS;35;SHERWIN - WILLIAMS DO BRASIL IND. E COM. LTDA;20021;SPRAYS 
85254;ESMALTE INDUSTRIAL AMARELO SEGURANÇA 5 Y 8/12 3,6L MAZA;16043;800053;MAZA;11000423;MAZA PRODUTOS QUIMICOS LTDA;40002;EPOXI
85298;ESMALTE INDUSTRIAL AZUL SEGURANÇA 2,5 PB 4/10 3,6L MAZA;16041;800053;MAZA;11000423;MAZA PRODUTOS QUIMICOS LTDA;40002;EPOXI
87339;ESMALTE INDUSTRIAL BRANCO BRILHANTE 3,6L MAZA;26065;800053;MAZA;11000423;MAZA PRODUTOS QUIMICOS LTDA;40002;EPOXI
85255;ESMALTE INDUSTRIAL BRANCO PURO N 9,5 3,6L MAZA;16039;800053;MAZA;11000423;MAZA PRODUTOS QUIMICOS LTDA;40002;EPOXI
87258;ESMALTE INDUSTRIAL CINZA ESCURO N3,5 3,6L MAZA;16062;800053;MAZA;11000423;MAZA PRODUTOS QUIMICOS LTDA;40002;EPOXI
85299;ESMALTE INDUSTRIAL VERMELHO MASSEY 3,6L MAZA;15536;800053;MAZA;11000423;MAZA PRODUTOS QUIMICOS LTDA;40002;EPOXI
86913;ESMALTE SINT AUTOMOTIVO CINZA MBB 7202 3,6L BRASILUX;BT 010606502;67;BRASILUX;556;BRASILUX TINTAS TECNICAS LTDA;40001;ESMALTES
84864;ESMALTE SINT AUTOMOTIVO-ALUMINIO OPAL P/RODAS 900ML BRASILUX;BT 010100301;67;BRASILUX;556;BRASILUX TINTAS TECNICAS LTDA;40001;ESMALTES
84863;ESMALTE SINT AUTOMOTIVO-BRANCO N9,5 PURO 3,6L BRASILUX;BT 010504702;67;BRASILUX;556;BRASILUX TINTAS TECNICAS LTDA;40001;ESMALTES
84953;ESMALTE SINT AUTOMOTIVO-MARROM BRONZE MET GM 81 3,6L BRASILUX;BT 011004402;67;BRASILUX;556;BRASILUX TINTAS TECNICAS LTDA;40001;ESMALTES
85178;ESMALTE SINT AUTOMOTIVO-PRETO BRILHANTE CADILACK 3,6L BRASILUX;BT 011500902;67;BRASILUX;556;BRASILUX TINTAS TECNICAS LTDA;40001;ESMALTES
85281;ESMALTE SINT AUTOMOTIVO-PRETO BRILHANTE N1 3,6L BRASILUX;BT 011500802;67;BRASILUX;556;BRASILUX TINTAS TECNICAS LTDA;40001;ESMALTES
84756;ESMALTE SINT AUTOMOTIVO-PRETO CARGO SEMI-FOSCO 3,6L BRASILUX;SF 011500702;67;BRASILUX;556;BRASILUX TINTAS TECNICAS LTDA;40001;ESMALTES
84755;ESMALTE SINT AUTOMOTIVO-PRETO CARGO SEMI-FOSCO 900ML BRASILUX;SF 011500701;67;BRASILUX;556;BRASILUX TINTAS TECNICAS LTDA;40001;ESMALTES
84934;ESMALTE SINT AUTOMOTIVO-PRETO FOSCO 3,6L BRASILUX;FO 011500102;67;BRASILUX;556;BRASILUX TINTAS TECNICAS LTDA;40001;ESMALTES
85310;ESMALTE SINT AUTOMOTIVO-VERMELHO MASSEY FERGUSSON 3,6L BRASILUX;BT 012302302;67;BRASILUX;556;BRASILUX TINTAS TECNICAS LTDA;40001;ESMALTES
87080;ESMALTE SINT EXTRA RAPIDO IMERSAO VERMELHO EXTINTOR 18L BRASILUX;IM 012307403;67;BRASILUX;556;BRASILUX TINTAS TECNICAS LTDA;40001;ESMALTES
86942;ESMALTE SINT EXTRA RAPIDO SEMI-FOSCO PRETO 3,6L BRASILUX;SF 011500102;67;BRASILUX;556;BRASILUX TINTAS TECNICAS LTDA;40001;ESMALTES
86944;ESMALTE SINT EXTRA RAPIDO SEMI-FOSCO PRETO 900ML BRASILUX;SF 011500101;67;BRASILUX;556;BRASILUX TINTAS TECNICAS LTDA;40001;ESMALTES
86941;ESMALTE SINT SECAGEM EXTRA RAPIDA ALUMINIO 3,6LT BRASILUX;BT 010100102;67;BRASILUX;556;BRASILUX TINTAS TECNICAS LTDA;40001;ESMALTES
86945;ESMALTE SINT SECAGEM EXTRA RAPIDA ALUMINIO 900ML BRASILUX;BT 010100101;67;BRASILUX;556;BRASILUX TINTAS TECNICAS LTDA;40001;ESMALTES
85702;ESMALTE SINT SECAGEM RAPIDA VERDE FOLHA 3,6LT BRASILUX;BT 402202002;67;BRASILUX;556;BRASILUX TINTAS TECNICAS LTDA;40001;ESMALTES
86920;ESMALTE SINTETICO ACETINADO BRANCO LATA 18L MAZA;7512;800053;MAZA;11000423;MAZA PRODUTOS QUIMICOS LTDA;40002;EPOXI
85290;ESMALTE SINTETICO AMARELO 3,6L MAZA;26906;800053;MAZA;11000423;MAZA PRODUTOS QUIMICOS LTDA;40002;EPOXI
87378;ESMALTE SINTETICO LARANJA IMPERRIAL 3,6 L;26903;800053;MAZA;11000423;MAZA PRODUTOS QUIMICOS LTDA;40002;EPOXI
20267;ESMALTE SINTETICO-ALUMINIO OPALESCENTE 900ML ANJO;001667-23;2;ANJO;382;ANJO QUIMICA DO BRASIL LTDA;40001;ESMALTES
83784;ESMALTE SINTETICO-ALUMINIO OPALESCENTE P/ RODAS 900ML SKY-21,94-ST;4,11009E+11;57;SKY;521;SKYLACK TINTAS E VERNIZES LTDA;40001;ESMALTES
23850;ESMALTE SINTETICO-AMARELO CATERPILLAR 81 BRILHANTE 900ML ANJO;000515-23;2;ANJO;382;ANJO QUIMICA DO BRASIL LTDA;40001;ESMALTES
23858;ESMALTE SINTETICO-AMARELO NEW HOLLAND 3,6L ANJO;000739-27;2;ANJO;382;ANJO QUIMICA DO BRASIL LTDA;40001;ESMALTES
23857;ESMALTE SINTETICO-AMARELO NEW HOLLAND 900ML ANJO;000739-23;2;ANJO;382;ANJO QUIMICA DO BRASIL LTDA;40001;ESMALTES
23912;ESMALTE SINTETICO-AMARELO VALMET 82 3,6L SKY-21,94-ST;7,10901E+11;57;SKY;521;SKYLACK TINTAS E VERNIZES LTDA;40001;ESMALTES
23856;ESMALTE SINTETICO-AZUL MBB 5497/97 3,6L ANJO;000722-27;2;ANJO;382;ANJO QUIMICA DO BRASIL LTDA;40001;ESMALTES
23855;ESMALTE SINTETICO-AZUL MBB 5497/97 900ML ANJO;000722-23;2;ANJO;382;ANJO QUIMICA DO BRASIL LTDA;40001;ESMALTES
23852;ESMALTE SINTETICO-AZUL MBB 5500 3,6L ANJO;000516-27;2;ANJO;382;ANJO QUIMICA DO BRASIL LTDA;40001;ESMALTES
23860;ESMALTE SINTETICO-AZUL TRATOR FORD 3,6L ANJO;000873-27;2;ANJO;382;ANJO QUIMICA DO BRASIL LTDA;40001;ESMALTES
23859;ESMALTE SINTETICO-AZUL TRATOR FORD 900ML ANJO;000873-23;2;ANJO;382;ANJO QUIMICA DO BRASIL LTDA;40001;ESMALTES
24236;ESMALTE SINTETICO-BRANCO PURO 3,6L SKY-21,94-ST;4,1001E+11;57;SKY;521;SKYLACK TINTAS E VERNIZES LTDA;40001;ESMALTES
21414;ESMALTE SINTETICO-BRANCO PURO 900ML ANJO-21,94-ST;000851-23;999999;.;2;ANJO QUIMICA DO BRASIL LTDA;40001;ESMALTES
24237;ESMALTE SINTETICO-BRANCO PURO 900ML SKY-21,94-ST;4,1001E+11;57;SKY;521;SKYLACK TINTAS E VERNIZES LTDA;40001;ESMALTES
85027;ESMALTE SINTETICO-CINZA MASSEY FERGUSON 900ML ANJO;000872-23;2;ANJO;382;ANJO QUIMICA DO BRASIL LTDA;40001;ESMALTES
85026;ESMALTE SINTETICO-CINZA SCANIA 94 3,6L ANJO;001658-27;2;ANJO;382;ANJO QUIMICA DO BRASIL LTDA;40001;ESMALTES
84938;ESMALTE SINTETICO-CINZA SCANIA 94 900ML ANJO;001658-23;2;ANJO;382;ANJO QUIMICA DO BRASIL LTDA;40001;ESMALTES
21236;ESMALTE SINTETICO-CINZA SUB GRAY 3,6L ANJO;000968-27;2;ANJO;382;ANJO QUIMICA DO BRASIL LTDA;40001;ESMALTES
23861;ESMALTE SINTETICO-CINZA SUB GRAY 900ML ANJO;000968-23;2;ANJO;382;ANJO QUIMICA DO BRASIL LTDA;40001;ESMALTES
23844;ESMALTE SINTETICO-CINZA TRATOR FORD 3,6L ANJO;015348-27;2;ANJO;382;ANJO QUIMICA DO BRASIL LTDA;40001;ESMALTES
23843;ESMALTE SINTETICO-CINZA TRATOR FORD 900ML ANJO;015348-23;2;ANJO;382;ANJO QUIMICA DO BRASIL LTDA;40001;ESMALTES
83812;ESMALTE SINTETICO-LARANJA JACTO 3,6L ANJO;000957-27;2;ANJO;382;ANJO QUIMICA DO BRASIL LTDA;40001;ESMALTES
83813;ESMALTE SINTETICO-LARANJA JACTO 900ML ANJO;000957-23;2;ANJO;382;ANJO QUIMICA DO BRASIL LTDA;40001;ESMALTES
85092;ESMALTE SINTETICO-LARANJA SCANIA 81 900ML SKY-21,94-ST;41000981;57;SKY;521;SKYLACK TINTAS E VERNIZES LTDA;40001;ESMALTES
23864;ESMALTE SINTETICO-MUNSELL 5Y 8/12 AMARELO SEGURANÇA 3,6L ANJO;001041-27;2;ANJO;382;ANJO QUIMICA DO BRASIL LTDA;40001;ESMALTES
20458;ESMALTE SINTETICO-PRETO CADILAC 900ML ANJO;000350-23;2;ANJO;382;ANJO QUIMICA DO BRASIL LTDA;20002;TINTAS POLIÉSTER
23841;ESMALTE SINTETICO-PRETO CHASSIS SEMI-BRILHO 3,6L ANJO;001657-27;2;ANJO;382;ANJO QUIMICA DO BRASIL LTDA;40001;ESMALTES
23840;ESMALTE SINTETICO-PRETO CHASSIS SEMI-BRILHO 900ML ANJO;001657-23;2;ANJO;382;ANJO QUIMICA DO BRASIL LTDA;40001;ESMALTES
20459;ESMALTE SINTETICO-PRETO FOSCO 900ML ANJO;001668-23;2;ANJO;382;ANJO QUIMICA DO BRASIL LTDA;20002;TINTAS POLIÉSTER
23846;ESMALTE SINTETICO-VERDE JOHN DEERE 2000 3,6L ANJO;021937-27;2;ANJO;382;ANJO QUIMICA DO BRASIL LTDA;40001;ESMALTES
23845;ESMALTE SINTETICO-VERDE JOHN DEERE 2000 900ML ANJO;021937-23;2;ANJO;382;ANJO QUIMICA DO BRASIL LTDA;40001;ESMALTES
23848;ESMALTE SINTETICO-VERDE SLC 3,6L ANJO;000349-27;2;ANJO;382;ANJO QUIMICA DO BRASIL LTDA;40001;ESMALTES
23847;ESMALTE SINTETICO-VERDE SLC 900ML ANJO;000349-23;2;ANJO;382;ANJO QUIMICA DO BRASIL LTDA;40001;ESMALTES
23839;ESMALTE SINTETICO-VERMELHO MASSEY FERGUSON 3,6L ANJO;001649-27;2;ANJO;382;ANJO QUIMICA DO BRASIL LTDA;40001;ESMALTES
23838;ESMALTE SINTETICO-VERMELHO MASSEY FERGUSON 900ML ANJO;001649-23;2;ANJO;382;ANJO QUIMICA DO BRASIL LTDA;40001;ESMALTES
23608;"ESMERILHADEIRA 4 1/2"" 5"" 115MM 950W VV 11.000 RPM 220V DEWALT";DWE4118-B2;800070;DEWALT;11000477;BLACK & DECKER DO BRASIL LTDA;20058;OUTRAS FERRAMENTAS / EQUIPAMENTOS
201;"ESMERILHADEIRA ANGULAR 4 1/2"" 115MM 750W ULTRA SLIM 220V DEWALT";DWE750-B2;800070;DEWALT;11000477;BLACK & DECKER DO BRASIL LTDA;20058;OUTRAS FERRAMENTAS / EQUIPAMENTOS
23868;ESPANADOR PENAS MD40;66;999999;.;112;COM.ALVORADA LIMPEZA E DESCARTAVEIS;1043;...........................................
83939;ESPANADOR PENAS MD50;68;29;BRILHOMAX;112;COM.ALVORADA LIMPEZA E DESCARTAVEIS;999999;GRUPO CONVERSAO
10109;"ESPATULA AÇO CROMADO 10CM 4"" 6255/16 ATLAS";6255/16;35;ATLAS;80000522;ATLAS S.A.;30028;ROLOS / TRINCHAS / PINCÉIS / ESPÁTULAS
20029;ESPATULA AÇO CROMADO 12,7CM 6255/20 ATLAS;6255/20;35;ATLAS;80000522;ATLAS S.A.;30028;ROLOS / TRINCHAS / PINCÉIS / ESPÁTULAS
84428;ESPATULA AÇO CROMADO 15CM AT6255/21 ATLAS;AT6255/21;35;ATLAS;80000522;ATLAS S.A.;30028;ROLOS / TRINCHAS / PINCÉIS / ESPÁTULAS
10106;"ESPATULA AÇO CROMADO 3,5CM 1 1/2"" 6255/6 ATLAS";6255/6;35;ATLAS;80000522;ATLAS S.A.;30028;ROLOS / TRINCHAS / PINCÉIS / ESPÁTULAS
10107;"ESPATULA AÇO CROMADO 6,4CM 2 1/2"" 6255/10 ATLAS";6255/10;35;ATLAS;80000522;ATLAS S.A.;30028;ROLOS / TRINCHAS / PINCÉIS / ESPÁTULAS
10108;"ESPATULA AÇO CROMADO 7,6CM 3"" 6255/12 ATLAS";6255/12;35;ATLAS;80000522;ATLAS S.A.;30028;ROLOS / TRINCHAS / PINCÉIS / ESPÁTULAS
85719;"ESPATULA INOX P/ BALDE BORDA ARREDONDADA 6"" AT6655/6 ATLAS";AT6655/6;35;ATLAS;8;PINCEIS ATLAS S.A.;30028;ROLOS / TRINCHAS / PINCÉIS / ESPÁTULAS
20245;ESPATULA PLASTICA CELULOIDE 13,1CM 152/2 ATLAS;152/2;35;ATLAS;80000522;ATLAS S.A.;20028;APLICADORES / ADAPTADORES / ENGATES / SUPORTES
67;ESPECTROFOTOMETRO AUTOMATCHIC VISION AKZO;2002956;999999;.;34;AKZO NOBEL LTDA;20028;APLICADORES / ADAPTADORES / ENGATES / SUPORTES
23918;ESPIGAO MACHO E FEMEA CARVIC;4005;999999;.;11000389;CARVIC COM VER DE PROD E EQ P/ REP AUTO LTDA;20028;APLICADORES / ADAPTADORES / ENGATES / SUPORTES
22;ESPONJA ABRASIVA MEDIA (120/180) 3M;H0001657842;4;3M;36;3M DO BRASIL LTDA;1025;.....................................
23514;ESPONJA DUPLA FACE AZULIM-8,64-ST;13884;29;BRILHOMAX;112;COM.ALVORADA LIMPEZA E DESCARTAVEIS;999999;GRUPO CONVERSAO
85202;ESPONJA MIC REMOVE INSETOS VONIXX;2005019;10;VONIXX;425;VONIXX INDUSTRIA E COMERCIO DE POLIDORES LTDA;20011;LINHA DE HIGENIZAÇÃO E ESTÉTICA  AUTOMOTIVA VONIX
10171;ESPONJA MULTIUSO S/ PELICULA-25,22-ST;SP9471SP;999999;.;579;SUPERPRO;20028;APLICADORES / ADAPTADORES / ENGATES / SUPORTES
10264;ESPUMA ABRASIVA N.02 P320/P400 NORTON;66623398770;11;NORTON;21;SAINT- GOBAIN DO BRASIL PROD. IND. E CONSTR. LTDA;20007;DISCOS / LIXAS / ABRASIVOS 
10265;ESPUMA ABRASIVA N.03 P500/P600 NORTON;66623398767;11;NORTON;21;SAINT- GOBAIN DO BRASIL PROD. IND. E CONSTR. LTDA;20007;DISCOS / LIXAS / ABRASIVOS 
10266;ESPUMA ABRASIVA N.04 P800/P1000 NORTON;66623398768;11;NORTON;21;SAINT- GOBAIN DO BRASIL PROD. IND. E CONSTR. LTDA;20007;DISCOS / LIXAS / ABRASIVOS 
10267;ESPUMA ABRASIVA N.05 P1200/1500 NORTON;66623398769;11;NORTON;21;SAINT- GOBAIN DO BRASIL PROD. IND. E CONSTR. LTDA;20007;DISCOS / LIXAS / ABRASIVOS 
20814;ESPUMA APLICADORA AMARELA BUFF PACOTE C/ 02 UNID. AUTO AMERICA;504545030;17;AUTO AMERICA;30;AUTOAMERICA IMP.EXP. DE PROD. AUTO. LTDA;20028;APLICADORES / ADAPTADORES / ENGATES / SUPORTES
23565;ESPUMA APLICADORA RAZUX PACOTE C/ 02 UNID. VONIXX;2050501;10;VONIXX;425;VONIXX INDUSTRIA E COMERCIO DE POLIDORES LTDA;20011;LINHA DE HIGENIZAÇÃO E ESTÉTICA  AUTOMOTIVA VONIX
83862;ESPUMA D-28 5CM PRETA;1828;999999;.;11000403;COELHO & LIMEIRA LTDA;20028;APLICADORES / ADAPTADORES / ENGATES / SUPORTES
85670;ESPUMA EXPANSIVA DE PU USO GERAL LATA 500ML/320G UNIPEGA;AES0534.0146;800067;UNIPEGA;11000443;A&S TECHNOLOGIES INDUSTRIA E COMERCIO LTDA;30033;ESPUMA EXPANSIVA
21716;ESPUMA LAMINADA D23 5CM SELADA;103514;999999;.;99999999;FORNECEDOR CONVERSAO;20007;DISCOS / LIXAS / ABRASIVOS 
87343;ESTICADOR HIDRAULICO 06 TON. 10 PEÇAS PROFISSIONAL INDUSTRIAL MEH-6 MA;;800125;MARCON;260;MARCON INDUSTRIA METALURGICA LTDA;20058;OUTRAS FERRAMENTAS / EQUIPAMENTOS
87099;ESTICADOR HIDRAULICO 10 TON. 12 PEÇAS PROFISSIONAL INDUSTRIAL MEH-10 M;MEH-10;800125;MARCON;260;MARCON INDUSTRIA METALURGICA LTDA;20028;APLICADORES / ADAPTADORES / ENGATES / SUPORTES
23530;ESTILETE LARGO;204846;31;UTILER;11000474;OMNI COMERCIO E SERVIÇOS LTDA;999999;GRUPO CONVERSAO
87014;"ESTOJO DE PONTAS PHILLIPS MAXFIT ULTRA 1"" 30 PEÇAS DEWALT";DWA1PH2UMF30;800070;DEWALT;11000477;BLACK & DECKER DO BRASIL LTDA;20058;OUTRAS FERRAMENTAS / EQUIPAMENTOS
5;ESTOPA BRANCA 500G;3;19;BRILHO ESTOPA;338;SONIA SERTANEJO NETO EIRELI - ME;20025;ESTOPAS
87267;ESTOPA MULTIUSO 1KG (UNAÍ);5;100003;ESTOPAS PUMA;80000525;GD RESIDUO TEXTIL E BUCHA VEGETAL LTDA;20025;ESTOPAS
20574;ESTOPA MULTIUSO 400G (UNAÍ);8;100003;ESTOPAS PUMA;80000525;GD RESIDUO TEXTIL E BUCHA VEGETAL LTDA;20025;ESTOPAS
23796;ESTRADO PLASTICO EM PP 50X50CM - PRETO;2184;800123;SK PLASTICOS;11000478;S.K IND E COM DE PROD PLASTICOS LTDA;1042;.............................................
24172;ETIQUETA PERSONALIZADO DAUTO TINTAS RT-019 90X40;491.408;33;ETITEC;381;ETITEC SOLUCOES INTELIGENTES;999999;GRUPO CONVERSAO
24174;ETIQUETA PERSONALIZADO UNICA ET ER-019 90X40;231003168;33;ETITEC;381;ETITEC SOLUCOES INTELIGENTES;999999;GRUPO CONVERSAO
23629;ETIQUETA ROTULO NEUTRO CONFIG. RT-414 28X88 BEMATECH;54.305;33;ETITEC;381;ETITEC SOLUCOES INTELIGENTES;30017;OUTRAS FITAS
85477;EUCAFLOOR PISO MAX ELEGANCE C CARVALHO CHAMONIX (E) (9) 0,35;7950708;999999;.;11000436;EUCATEX INDUSTRIA E COMERCIO LTDA;999999;GRUPO CONVERSAO
23763;EXPOSITOR;53150;31;UTILER;295;UTILER - UTILIDADES DE LEITURA E ESCRITA LTDA;1043;...........................................
24229;EXTRACTUS 1,5L VONIXX;2011050;10;VONIXX;425;VONIXX INDUSTRIA E COMERCIO DE POLIDORES LTDA;20011;LINHA DE HIGENIZAÇÃO E ESTÉTICA  AUTOMOTIVA VONIX
24295;EXTRACTUS 3L VONIXX;2011049;10;VONIXX;425;VONIXX INDUSTRIA E COMERCIO DE POLIDORES LTDA;20011;LINHA DE HIGENIZAÇÃO E ESTÉTICA  AUTOMOTIVA VONIX
84547;EXTRACTUS 5L VONIXX;2012049;10;VONIXX;425;VONIXX INDUSTRIA E COMERCIO DE POLIDORES LTDA;20011;LINHA DE HIGENIZAÇÃO E ESTÉTICA  AUTOMOTIVA VONIX
83823;EXTRACTUS SENSITIVE 1,5L VONIXX;2011100;10;VONIXX;425;VONIXX INDUSTRIA E COMERCIO DE POLIDORES LTDA;20011;LINHA DE HIGENIZAÇÃO E ESTÉTICA  AUTOMOTIVA VONIX
83822;EXTRACTUS SENSITIVE 3L VONIXX;2011101;10;VONIXX;425;VONIXX INDUSTRIA E COMERCIO DE POLIDORES LTDA;20011;LINHA DE HIGENIZAÇÃO E ESTÉTICA  AUTOMOTIVA VONIX
23560;EXTRATOR DE GRAMPOS;59303;31;UTILER;522;DJF Comercial de Papelaria Ltda. - ME;999999;GRUPO CONVERSAO
84743;EXTRATORA DE PÓ 30L 230V 33750 3M;HB004718928;4;3M;36;3M DO BRASIL LTDA;20028;APLICADORES / ADAPTADORES / ENGATES / SUPORTES
83883;FAST CUT AUTOAMERICA;304535081;17;AUTO AMERICA;30;AUTOAMERICA IMP.EXP. DE PROD. AUTO. LTDA;20006;CERA  / LIMPEZA /  POLIMENTO VEICULAR
87004;FIBRA ABRASIVA ACABAMENTOS 11,5X29MM AT95/10 ATLAS;AT95/10;35;ATLAS;8;PINCEIS ATLAS S.A.;20007;DISCOS / LIXAS / ABRASIVOS 
87005;FIBRA ABRASIVA POS OBRA 11,5X29MM AT95/40 ATLAS;AT95/40;35;ATLAS;8;PINCEIS ATLAS S.A.;20007;DISCOS / LIXAS / ABRASIVOS 
23929;FIBRA BETANIN 102X260MM GERAL VERDE;11632;51;START;579;SUPERPRO;999999;GRUPO CONVERSAO
85743;FILME MASCARAMENTO C/ FITA CREPE 1,5MTX20MT AT2220/150 ATLAS;AT2220/150;35;ATLAS;80000522;ATLAS S.A.;20040;OUTROS DISCOS 
85744;FILME MASCARAMENTO C/ FITA CREPE 2,4MTX20MT AT2220/240 ATLAS;AT2220/240;35;ATLAS;80000522;ATLAS S.A.;20040;OUTROS DISCOS 
85741;FILME MASCARAMENTO C/ FITA CREPE 45CMX20MT AT2220/45 ATLAS;AT2220/45;35;ATLAS;80000522;ATLAS S.A.;20040;OUTROS DISCOS 
85742;FILME MASCARAMENTO C/ FITA CREPE 90CMX20MT AT2220/90 ATLAS;AT2220/90;35;ATLAS;80000522;ATLAS S.A.;20040;OUTROS DISCOS 
